Type,SiteID,Site_Number,County,Lab_Number,Date_BP,SD
Radiocarbon,Radiocarbon - 1752,B:16:134,"Coconino, AZ",Beta-249007,2590,40
Radiocarbon,Radiocarbon - 1752,B:16:134,"Coconino, AZ",Beta-249008,3160,40
Radiocarbon,Radiocarbon - 1130,O:12:32/04-53,"Coconino, AZ",Beta-206146,700,40
Radiocarbon,Radiocarbon - 1130,O:12:32/04-53,"Coconino, AZ",Beta-206148,710,40
Radiocarbon,Radiocarbon - 1131,O:12:38/04-1372,"Coconino, AZ",Beta-137567,1450,40
Radiocarbon,Radiocarbon - 1131,O:12:38/04-1372,"Coconino, AZ",Beta-137568,1280,40
Radiocarbon,Radiocarbon - 1131,O:12:38/04-1372,"Coconino, AZ",Beta-137569,1240,40
Radiocarbon,Radiocarbon - 1136,O:12:87/04-1437,"Coconino, AZ",Beta-233326,2120,40
Radiocarbon,Radiocarbon - 1137,O:12:88/04-1438,"Coconino, AZ",Beta-233327,200,40
Radiocarbon,Radiocarbon - 1136,O:12:87/04-1437,"Coconino, AZ",Beta-224422,2170,40
Radiocarbon,Radiocarbon - 1128,O:12:25/04-743,"Coconino, AZ",Beta-153224,230,40
Radiocarbon,Radiocarbon - 1131,O:12:38/04-1372,"Coconino, AZ",Beta-153228,1360,40
Radiocarbon,Radiocarbon - 1131,O:12:38/04-1372,"Coconino, AZ",Beta-153229,1480,40
Radiocarbon,Radiocarbon - 1134,O:12:74/04-1410,"Coconino, AZ",Beta-180411,720,40
Radiocarbon,Radiocarbon - 1124,O:12:119,"Coconino, AZ",Beta-287248,230,40
Radiocarbon,Radiocarbon - 1126,O:12:19/04-1159,"Coconino, AZ",Beta-195812,200,40
Radiocarbon,Radiocarbon - 1126,O:12:19/04-1159,"Coconino, AZ",Beta-233323,990,40
Radiocarbon,Radiocarbon - 1126,O:12:19/04-1159,"Coconino, AZ",Beta-233324,1050,40
Radiocarbon,Radiocarbon - 1126,O:12:19/04-1159,"Coconino, AZ",Beta-233325,1190,40
Radiocarbon,Radiocarbon - 1126,O:12:19/04-1159,"Coconino, AZ",Beta-233967,1070,40
Radiocarbon,Radiocarbon - 1129,O:12:28,"Coconino, AZ",Beta-287247,1050,40
Radiocarbon,Radiocarbon - 1130,O:12:32/04-53,"Coconino, AZ",Beta-206147,2120,40
Radiocarbon,Radiocarbon - 1135,O:12:75/04-1417,"Coconino, AZ",Beta-174898,2120,40
Radiocarbon,Radiocarbon - 1135,O:12:75/04-1417,"Coconino, AZ",Beta-177541,2120,40
Radiocarbon,Radiocarbon - 1135,O:12:75/04-1417,"Coconino, AZ",Beta-177542,2110,40
Radiocarbon,Radiocarbon - 1137,O:12:88/04-1438,"Coconino, AZ",Beta-233328,2050,40
Radiocarbon,Radiocarbon - 1137,O:12:88/04-1438,"Coconino, AZ",Beta-233330,720,40
Radiocarbon,Radiocarbon - 1138,O:12:89/04-1411,"Coconino, AZ",Beta-172216,190,40
Radiocarbon,Radiocarbon - 1138,O:12:89/04-1411,"Coconino, AZ",Beta-174900,190,40
Radiocarbon,Radiocarbon - 1127,O:12:21,"Coconino, AZ",Beta-287246,4700,40
Radiocarbon,Radiocarbon - 1139,O:12:92,"Coconino, AZ",Beta-289242,1770,40
Radiocarbon,Radiocarbon - 1423,"I:39:53,NNAD","Coconino, AZ",AA-9317,3445,45
Radiocarbon,Radiocarbon - 1423,"I:39:53,NNAD","Coconino, AZ",AA-9319,3135,45
Radiocarbon,Radiocarbon - 1424,"I:63:7,NNAD","Coconino, AZ",AA-9318,2630,45
Radiocarbon,Radiocarbon - 1424,"I:63:7,NNAD","Coconino, AZ",AA-9320,2315,45
Radiocarbon,Radiocarbon - 1424,"I:63:7,NNAD","Coconino, AZ",AA-9322,2140,45
Radiocarbon,Radiocarbon - 1126,O:12:19/04-1159,"Coconino, AZ",Beta-215640,1110,50
Radiocarbon,Radiocarbon - 1423,"I:39:53,NNAD","Coconino, AZ",AA-9321,3050,50
Radiocarbon,Radiocarbon - 1137,O:12:88/04-1438,"Coconino, AZ",Beta-233329,1670,50
Radiocarbon,Radiocarbon - 1128,O:12:25/04-743,"Coconino, AZ",Beta-153223,1200,50
Radiocarbon,Radiocarbon - 1135,O:12:75/04-1417,"Coconino, AZ",Beta-174899,1670,50
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",AA-29095,5575,50
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1894A,1660,55
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",AA-29096a,7540,55
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876A,2800,60
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876G,880,60
Radiocarbon,Radiocarbon - 1135,O:12:75/04-1417,"Coconino, AZ",Beta-156785,2510,60
Radiocarbon,Radiocarbon - 1140,O:5:155(ASM),"Coconino, AZ",Beta-226415,1430,60
Radiocarbon,Radiocarbon - 1424,"I:63:7,NNAD","Coconino, AZ",Beta-26333,2100,60
Radiocarbon,Radiocarbon - 1130,O:12:32/04-53,"Coconino, AZ",Beta-206145,2360,60
Radiocarbon,Radiocarbon - 1131,O:12:38/04-1372,"Coconino, AZ",Beta-153227,1170,60
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",AA-29098,7290,60
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876H,650,60
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",AA-29093,7425,65
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",AA-29096b,7565,65
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",AA-29097,7445,65
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876B,3590,80
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876C,730,80
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876E,4200,80
Radiocarbon,Radiocarbon - 1424,"I:63:7,NNAD","Coconino, AZ",Beta-26334,2810,80
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCLA-1876D,6080,85
Radiocarbon,Radiocarbon - 1423,"I:39:53,NNAD","Coconino, AZ",Beta-43317,3110,90
Radiocarbon,Radiocarbon - 1423,"I:39:53,NNAD","Coconino, AZ",Beta-43318,3040,90
Radiocarbon,Radiocarbon - 1424,"I:63:7,NNAD","Coconino, AZ",Beta-26332,2690,90
Radiocarbon,Radiocarbon - 1422,I:,"Coconino, AZ",SI-86,3880,90
Radiocarbon,Radiocarbon - 1753,C:,"Coconino, AZ",P-51480,2330,100
Radiocarbon,Radiocarbon - 1422,I:,"Coconino, AZ",UCLA-741B,3500,100
Radiocarbon,Radiocarbon - 1754,C:5:3,"Coconino, AZ",UCLA-741A,4095,100
Radiocarbon,Radiocarbon - 1142,NA-11914,"Coconino, AZ",UCLA-1676,6175,120
Radiocarbon,Radiocarbon - 1123,O:,"Coconino, AZ",UCR-231,4170,150
Radiocarbon,Radiocarbon - 1754,C:5:3,"Coconino, AZ",A-1166,5760,200
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-55481,3789,36
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-88480,2274,36
Radiocarbon,Radiocarbon - 507,CC:2:235,"Graham, AZ",Beta-148274,790,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-144573,880,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-144575,970,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-144576,750,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-148275,1250,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-148276,1940,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-148277,1320,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-148278,1090,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-148279,1480,40
Radiocarbon,Radiocarbon - 508,CC:2:289,"Graham, AZ",Beta-148280,1070,40
Radiocarbon,Radiocarbon - 509,CC:2:290,"Graham, AZ",Beta-148281,850,40
Radiocarbon,Radiocarbon - 510,CC:2:291,"Graham, AZ",Beta-148282,670,40
Radiocarbon,Radiocarbon - 511,CC:2:296,"Graham, AZ",Beta-144577,1960,40
Radiocarbon,Radiocarbon - 511,CC:2:296,"Graham, AZ",Beta-144578,1820,40
Radiocarbon,Radiocarbon - 511,CC:2:296,"Graham, AZ",Beta-148283,1980,40
Radiocarbon,Radiocarbon - 511,CC:2:296,"Graham, AZ",Beta-148284,1830,40
Radiocarbon,Radiocarbon - 511,CC:2:296,"Graham, AZ",Beta-148285,1840,40
Radiocarbon,Radiocarbon - 512,CC:2:297,"Graham, AZ",Beta-144582,600,40
Radiocarbon,Radiocarbon - 512,CC:2:297,"Graham, AZ",Beta-148286,1060,40
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-43176,2290,40
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-43180,2780,40
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-45664,2320,40
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-25327,225,40
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-89952,2274,41
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-89953,2259,42
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-87862,2484,44
Radiocarbon,Radiocarbon - 506,CC:1:28(ASM),"Graham, AZ",TX-8302,775,46
Radiocarbon,Radiocarbon - 506,CC:1:28(ASM),"Graham, AZ",TX-8303,665,46
Radiocarbon,Radiocarbon - 512,CC:2:297,"Graham, AZ",Beta-144583,2350,50
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-43177,3690,50
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-43178,2430,50
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-43179,2790,50
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-45662,2270,50
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-25326,2430,55
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-25325,2240,55
Radiocarbon,Radiocarbon - 506,CC:1:28(ASM),"Graham, AZ",TX-8304,746,56
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",CAMS-45663,2290,60
Radiocarbon,Radiocarbon - 506,CC:1:28(ASM),"Graham, AZ",TX-8305,914,60
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",AA-25324,2355,65
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",M-540,2400,100
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",M-461,2600,125
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",L-432B,2200,140
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",A-258,2200,145
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",A-257,2200,145
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-20,2100,150
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-29bis,2430,150
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",M-462,1140,150
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ","A-20,-23",2100,150
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-50bis,2730,150
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-25B,2440,160
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-25bis,2700,160
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-28,1900,160
Radiocarbon,Radiocarbon - 880,W:13:6,"Graham, AZ",A-247,2500,160
Radiocarbon,Radiocarbon - 878,W:10:112,"Graham, AZ",A-51bis,3190,160
Radiocarbon,Radiocarbon - 879,W:10:12,"Graham, AZ",M-541,2530,250
Radiocarbon,Radiocarbon - 1802,LA133205,"Rio Arriba, NM",Beta-246314,2570,40
Radiocarbon,Radiocarbon - 1803,LA133206,"Rio Arriba, NM",Beta-246315,2130,40
Radiocarbon,Radiocarbon - 1804,LA139244,"Rio Arriba, NM",Beta-213521,2110,40
Radiocarbon,Radiocarbon - 1804,LA139244,"Rio Arriba, NM",Beta-213522,2000,40
Radiocarbon,Radiocarbon - 1804,LA139244,"Rio Arriba, NM",Beta-213523,2130,40
Radiocarbon,Radiocarbon - 1805,LA155234,"Rio Arriba, NM",Beta-246317,280,40
Radiocarbon,Radiocarbon - 1805,LA155234,"Rio Arriba, NM",Beta-246318,340,40
Radiocarbon,Radiocarbon - 1812,LA71849,"Rio Arriba, NM",Beta-105372,1870,50
Radiocarbon,Radiocarbon - 1806,LA66288/105710,"Rio Arriba, NM",Beta-167116,620,50
Radiocarbon,Radiocarbon - 1810,LA66874,"Rio Arriba, NM",AA-9314,730,55
Radiocarbon,Radiocarbon - 1804,LA139244,"Rio Arriba, NM",Beta-213520,2260,60
Radiocarbon,Radiocarbon - 1806,LA66288/105710,"Rio Arriba, NM",Beta-163883,570,60
Radiocarbon,Radiocarbon - 1808,LA66864,"Rio Arriba, NM",AA-9310,1175,60
Radiocarbon,Radiocarbon - 1809,LA66866,"Rio Arriba, NM",AA-9311,1860,60
Radiocarbon,Radiocarbon - 1814,LA82615,"Rio Arriba, NM",AA-9308,3680,60
Radiocarbon,Radiocarbon - 1807,LA66860,"Rio Arriba, NM",AA-9309,2080,65
Radiocarbon,Radiocarbon - 1811,LA66891,"Rio Arriba, NM",AA-9315,4320,65
Radiocarbon,Radiocarbon - 1810,LA66874,"Rio Arriba, NM",AA-9313,6355,70
Radiocarbon,Radiocarbon - 1813,LA72826,"Rio Arriba, NM",Beta-121912,5750,70
Radiocarbon,Radiocarbon - 1814,LA82615,"Rio Arriba, NM",AA-9307,6260,75
Radiocarbon,Radiocarbon - 1813,LA72826,"Rio Arriba, NM",Beta-121913,2630,90
Radiocarbon,Radiocarbon - 1810,LA66874,"Rio Arriba, NM",AA-9312,6885,100
Radiocarbon,Radiocarbon - 1834,LA40176,"San Juan, NM",UCIAMS-24002,155,20
Radiocarbon,Radiocarbon - 1834,LA40176,"San Juan, NM",UCIAMS-24003,165,20
Radiocarbon,Radiocarbon - 1833,LA38934,"San Juan, NM",PRI-13-050-198,948,21
Radiocarbon,Radiocarbon - 1833,LA38934,"San Juan, NM",PRI-13937,948,21
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-139114,3520,30
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-140978,4120,30
Radiocarbon,Radiocarbon - 1854,LA80320,"San Juan, NM",Beta-139118,3790,30
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130170,3100,30
Radiocarbon,Radiocarbon - 1828,LA3035,"San Juan, NM",Beta-239156,1600,40
Radiocarbon,Radiocarbon - 1839,LA4257,"San Juan, NM",Beta-239163,1570,40
Radiocarbon,Radiocarbon - 1816,LA110299,"San Juan, NM",Beta-141323,340,40
Radiocarbon,Radiocarbon - 1816,LA110299,"San Juan, NM",Beta-141324,340,40
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130161,1030,40
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130162,830,40
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130165,980,40
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130178,780,40
Radiocarbon,Radiocarbon - 1820,LA122034,"San Juan, NM",Beta-153472,1940,40
Radiocarbon,Radiocarbon - 1820,LA122034,"San Juan, NM",Beta-153475,1870,40
Radiocarbon,Radiocarbon - 1820,LA122034,"San Juan, NM",Beta-153476,2000,40
Radiocarbon,Radiocarbon - 1821,LA127117,"San Juan, NM",Beta-131239,480,40
Radiocarbon,Radiocarbon - 1825,LA226,"San Juan, NM",Beta-188110,1020,40
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-139308,5650,40
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-140977,5960,40
Radiocarbon,Radiocarbon - 1837,LA4169,"San Juan, NM",Beta-239158,2270,40
Radiocarbon,Radiocarbon - 1838,LA4195,"San Juan, NM",Beta-239159,1110,40
Radiocarbon,Radiocarbon - 1838,LA4195,"San Juan, NM",Beta-239160,1150,40
Radiocarbon,Radiocarbon - 1838,LA4195,"San Juan, NM",Beta-239161,1310,40
Radiocarbon,Radiocarbon - 1838,LA4195,"San Juan, NM",Beta-239162,1210,40
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-133880,4180,40
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144137,3180,40
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130173,370,40
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130176,370,40
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-147433,5640,40
Radiocarbon,Radiocarbon - 1846,LA72759,"San Juan, NM",Beta-157035,2130,40
Radiocarbon,Radiocarbon - 1846,LA72759,"San Juan, NM",Beta-157036,2070,40
Radiocarbon,Radiocarbon - 1846,LA72759,"San Juan, NM",Beta-157038,2070,40
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144130,5450,40
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144132,1860,40
Radiocarbon,Radiocarbon - 1820,LA122034,"San Juan, NM",Beta-153471,2030,40
Radiocarbon,Radiocarbon - 1836,LA41156,"San Juan, NM",Beta-273384,2240,40
Radiocarbon,Radiocarbon - 1836,LA41156,"San Juan, NM",Beta-273385,2110,40
Radiocarbon,Radiocarbon - 1836,LA41156,"San Juan, NM",Beta-273386,2190,40
Radiocarbon,Radiocarbon - 1836,LA41156,"San Juan, NM",Beta-273387,2080,40
Radiocarbon,Radiocarbon - 1836,LA41156,"San Juan, NM",Beta-273388,2200,40
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144128,4450,40
Radiocarbon,Radiocarbon - 1852,LA80315,"San Juan, NM",Beta-144141,2850,40
Radiocarbon,Radiocarbon - 1853,LA80316,"San Juan, NM",Beta-144140,2040,40
Radiocarbon,Radiocarbon - 1853,LA80316,"San Juan, NM",Beta-144142,2880,40
Radiocarbon,Radiocarbon - 1818,LA111589,"San Juan, NM",Beta-96742,1400,50
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130156,950,50
Radiocarbon,Radiocarbon - 1822,LA127118,"San Juan, NM",Beta-131240,970,50
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129325,900,50
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129330,680,50
Radiocarbon,Radiocarbon - 1825,LA226,"San Juan, NM",Beta-188114,830,50
Radiocarbon,Radiocarbon - 1827,LA27615,"San Juan, NM",Beta-96276,1940,50
Radiocarbon,Radiocarbon - 1829,LA36653,"San Juan, NM",Beta-117373,1210,50
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-115941,880,50
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-117571,4710,50
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-117572,2790,50
Radiocarbon,Radiocarbon - 1832,LA38533,"San Juan, NM",Beta-115946,990,50
Radiocarbon,Radiocarbon - 1841,LA70667,"San Juan, NM",Beta-103381,2450,50
Radiocarbon,Radiocarbon - 1842,LA71610,"San Juan, NM",Beta-103374,1610,50
Radiocarbon,Radiocarbon - 1845,LA72747,"San Juan, NM",Beta-103375,1600,50
Radiocarbon,Radiocarbon - 1847,LA72798,"San Juan, NM",Beta-78390,1570,50
Radiocarbon,Radiocarbon - 1848,LA78171,"San Juan, NM",Beta-78407,620,50
Radiocarbon,Radiocarbon - 1848,LA78171,"San Juan, NM",Beta-78411,620,50
Radiocarbon,Radiocarbon - 1848,LA78171,"San Juan, NM",Beta-78413,1230,50
Radiocarbon,Radiocarbon - 1849,LA78813,"San Juan, NM",Beta-60622,1740,50
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-133881,4070,50
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-133883,5050,50
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-133885,2890,50
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144138,1360,50
Radiocarbon,Radiocarbon - 1851,LA79500,"San Juan, NM",Beta-103380,2230,50
Radiocarbon,Radiocarbon - 1855,LA80351,"San Juan, NM",Beta-103376,1580,50
Radiocarbon,Radiocarbon - 1863,LA86094,"San Juan, NM",Beta-117475,1110,50
Radiocarbon,Radiocarbon - 1865,LA86339,"San Juan, NM",Beta-131238,2420,50
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144131,3940,50
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-141663,3170,50
Radiocarbon,Radiocarbon - 1818,LA111589,"San Juan, NM",Beta-96745,1650,60
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130158,910,60
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130177,890,60
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129323,1080,60
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129324,920,60
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129329,920,60
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-147434,5860,60
Radiocarbon,Radiocarbon - 1830,LA38515,"San Juan, NM",Beta-115940,960,60
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-115943,1220,60
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-117573,6660,60
Radiocarbon,Radiocarbon - 1837,LA4169,"San Juan, NM",Beta-239157,1330,60
Radiocarbon,Radiocarbon - 1843,LA71781,"San Juan, NM",Beta-67767,1660,60
Radiocarbon,Radiocarbon - 1844,LA72717,"San Juan, NM",Beta-103378,1840,60
Radiocarbon,Radiocarbon - 1847,LA72798,"San Juan, NM",Beta-78394,2890,60
Radiocarbon,Radiocarbon - 1858,LA80972,"San Juan, NM",Beta-78421,1720,60
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130167,2680,60
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130168,2850,60
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130169,2790,60
Radiocarbon,Radiocarbon - 1863,LA86094,"San Juan, NM",Beta-117472,390,60
Radiocarbon,Radiocarbon - 1863,LA86094,"San Juan, NM",Beta-117474,1600,60
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144133,3770,60
Radiocarbon,Radiocarbon - 1815,LA109151,"San Juan, NM",Beta-96725,4230,70
Radiocarbon,Radiocarbon - 1818,LA111589,"San Juan, NM",Beta-96738,1710,70
Radiocarbon,Radiocarbon - 1818,LA111589,"San Juan, NM",Beta-96741,1900,70
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130160,540,70
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130164,1050,70
Radiocarbon,Radiocarbon - 1820,LA122034,"San Juan, NM",Beta-120133,2660,70
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129326,1000,70
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129327,890,70
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129328,720,70
Radiocarbon,Radiocarbon - 1829,LA36653,"San Juan, NM",Beta-117372,1050,70
Radiocarbon,Radiocarbon - 1830,LA38515,"San Juan, NM",Beta-115939,570,70
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-115942,1010,70
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-115942B,3030,70
Radiocarbon,Radiocarbon - 1832,LA38533,"San Juan, NM",Beta-115949,1070,70
Radiocarbon,Radiocarbon - 1847,LA72798,"San Juan, NM",Beta-78396,2410,70
Radiocarbon,Radiocarbon - 1847,LA72798,"San Juan, NM",Beta-78400,1660,70
Radiocarbon,Radiocarbon - 1851,LA79500,"San Juan, NM",Beta-78418,1890,70
Radiocarbon,Radiocarbon - 1853,LA80316,"San Juan, NM",Beta-139303,2890,70
Radiocarbon,Radiocarbon - 1860,LA83051,"San Juan, NM",Beta-103377,2940,70
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130166,2810,70
Radiocarbon,Radiocarbon - 1862,LA86090,"San Juan, NM",Beta-96273,1030,70
Radiocarbon,Radiocarbon - 1862,LA86090,"San Juan, NM",Beta-96274,1290,70
Radiocarbon,Radiocarbon - 1863,LA86094,"San Juan, NM",Beta-117476,350,70
Radiocarbon,Radiocarbon - 1863,LA86094,"San Juan, NM",Beta-117477,4920,70
Radiocarbon,Radiocarbon - 1864,LA86095,"San Juan, NM",Beta-96275,2880,70
Radiocarbon,Radiocarbon - 1852,LA80315,"San Juan, NM",Beta-144139,1370,70
Radiocarbon,Radiocarbon - 1857,LA80963,"San Juan, NM",AA-10764,3350,75
Radiocarbon,Radiocarbon - 1815,LA109151,"San Juan, NM",Beta-96723,3760,80
Radiocarbon,Radiocarbon - 1817,LA111588,"San Juan, NM",Beta-96719,3090,80
Radiocarbon,Radiocarbon - 1819,LA120494,"San Juan, NM",Beta-130159,780,80
Radiocarbon,Radiocarbon - 1824,LA20266,"San Juan, NM",Beta-129331,790,80
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-130116,4110,80
Radiocarbon,Radiocarbon - 1826,LA27092,"San Juan, NM",Beta-139116,4110,80
Radiocarbon,Radiocarbon - 1847,LA72798,"San Juan, NM",Beta-78398,1850,80
Radiocarbon,Radiocarbon - 1848,LA78171,"San Juan, NM",Beta-78408,1450,80
Radiocarbon,Radiocarbon - 1848,LA78171,"San Juan, NM",Beta-78412,1080,80
Radiocarbon,Radiocarbon - 1863,LA86094,"San Juan, NM",Beta-117473,350,80
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-144129,2910,80
Radiocarbon,Radiocarbon - 1849,LA78813,"San Juan, NM",Beta-60623,1870,90
Radiocarbon,Radiocarbon - 1850,LA79076,"San Juan, NM",Beta-133884,1870,90
Radiocarbon,Radiocarbon - 1851,LA79500,"San Juan, NM",Beta-78414,1520,90
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-130171,620,90
Radiocarbon,Radiocarbon - 1861,LA86086,"San Juan, NM",Beta-131237,5970,90
Radiocarbon,Radiocarbon - 1847,LA72798,"San Juan, NM",Beta-78401,2540,100
Radiocarbon,Radiocarbon - 1856,LA80446,"San Juan, NM",A-615A,3530,100
Radiocarbon,Radiocarbon - 1859,LA82984,"San Juan, NM",Beta-103379,2630,110
Radiocarbon,Radiocarbon - 1837,LA4169,"San Juan, NM",I-1342,1750,115
Radiocarbon,Radiocarbon - 1831,LA38528,"San Juan, NM",Beta-115944,5840,130
