labnumber,Sbox,date,sd,diff,Lat,Long,Country,Site,SiteID,Source
Beta-96348,26,710,70,0.098591549,39.083333,-74.916667,USA,28CM28,3582,Erick
ISGS-1109,22,1980,80,0.04040404,39.090556,-90.596111,USA,11C135,3583,CARD
ISGS-1110,22,2210,70,0.031674208,39.090556,-90.596111,USA,11C135,3583,CARD
ISGS-1115,22,2260,70,0.030973451,39.090556,-90.596111,USA,11C135,3583,CARD
ISGS-1116,22,2500,70,0.028,39.090556,-90.596111,USA,11C135,3583,CARD
M-1403,22,2180,130,0.059633028,39.090556,-90.596111,USA,11C135,3583,CARD
M-1404,22,2275,130,0.057142857,39.090556,-90.596111,USA,11C135,3583,CARD
M-1569,22,1700,120,0.070588235,39.090556,-90.596111,USA,11C135,3583,CARD
M-1570,22,1880,120,0.063829787,39.090556,-90.596111,USA,11C135,3583,CARD
M-2223,22,1860,140,0.075268817,39.090556,-90.596111,USA,11C135,3583,CARD
O-2266,22,2575,110,0.042718447,39.090556,-90.596111,USA,11C135,3583,CARD
O-2269,22,1850,105,0.056756757,39.090556,-90.596111,USA,11C135,3583,CARD
O-2270,22,2200,110,0.05,39.090556,-90.596111,USA,11C135,3583,CARD
WIS-942,22,1955,60,0.030690537,39.090556,-90.596111,USA,11C135,3583,CARD
WIS-947,22,1835,70,0.038147139,39.090556,-90.596111,USA,11C135,3583,CARD
WIS-950,22,1755,60,0.034188034,39.090556,-90.596111,USA,11C135,3583,CARD
M-2241,24,2400,150,0.0625,39.1,-84.826389,USA,15BE32,3587,CARD
I-6886,25,2330,85,0.036480687,39.1,-75.633333,USA,7K-E-12,3591,CARD
I-6891,25,2450,85,0.034693878,39.1,-75.633333,USA,7K-E-12,3591,CARD
WIS-1744,24,1800,70,0.038888889,39.100833,-84.8375,USA,12D29S,3592,Erick
WIS-1745,24,1660,70,0.042168675,39.100833,-84.8375,USA,12D29S,3592,Erick
WIS-1746,24,1810,70,0.038674033,39.100833,-84.8375,USA,12D29S,3592,Erick
UGa-1333,24,1135,60,0.052863436,39.101944,-84.404167,USA,33HA17,3593,CARD
UGa-1334,24,3370,110,0.03264095,39.101944,-84.404167,USA,33HA17,3593,CARD
UGa-929,24,1510,100,0.066225166,39.101944,-84.404167,USA,33HA17,3593,CARD
WIS-1747,24,1230,70,0.056910569,39.101944,-84.404167,USA,33HA17,3593,CARD
WIS-1748,24,1080,70,0.064814815,39.101944,-84.404167,USA,33HA17,3593,CARD
WIS-1792,24,1320,70,0.053030303,39.101944,-84.404167,USA,33HA17,3593,CARD
WIS-1876,24,560,70,0.125,39.101944,-84.404167,USA,33HA17,3593,CARD
RL-59,18,1260,120,0.095238095,39.10834734,-111.2332072,USA,42Em73,3594,Erick
RL-60,18,980,110,0.112244898,39.10834734,-111.2332072,USA,42Em73,3594,Erick
UGa-1343,24,4100,65,0.015853659,39.109722,-84.811111,USA,33HA45,3595,CARD
M-907,24,675,75,0.111111111,39.114444,-84.394167,USA,33HA19,3596,CARD
UGa-4483,24,855,65,0.076023392,39.114444,-84.394167,USA,33HA19,3596,CARD
UGa-4484,24,1760,120,0.068181818,39.114444,-84.394167,USA,33HA19,3596,CARD
UGa-4485,24,1775,75,0.042253521,39.114444,-84.394167,USA,33HA19,3596,CARD
UGa-4486,24,1155,245,0.212121212,39.114444,-84.394167,USA,33HA19,3596,CARD
WIS-1749,24,1140,70,0.061403509,39.114444,-84.394167,USA,33HA19,3596,CARD
WIS-1750,24,1320,70,0.053030303,39.114444,-84.394167,USA,33HA19,3596,CARD
WIS-1751,24,1460,70,0.047945205,39.114444,-84.394167,USA,33HA19,3596,CARD
WIS-1793,24,820,70,0.085365854,39.114444,-84.394167,USA,33HA19,3596,CARD
GX-966,24,1250,85,0.068,39.116667,-83.75,USA,33JA160,3598,CARD
OWU-249,24,2120,240,0.113207547,39.116667,-83.75,USA,33JA160,3598,CARD
OWU-252,24,1555,155,0.099678457,39.116667,-82.75,USA,33JA159,3599,CARD
UGa-533,23,1490,105,0.070469799,39.1275,-87.636389,USA,12SU13,3604,CARD
UGa-534,23,1560,70,0.044871795,39.1275,-87.636389,USA,12SU13,3604,CARD
UGa-535,23,2480,110,0.044354839,39.1275,-87.636389,USA,12SU13,3604,CARD
M-1075,24,1560,100,0.064102564,39.133333,-84.733333,USA,15BE23,3605,CARD
M-908,24,1975,100,0.050632911,39.133333,-84.733333,USA,15BE23,3605,CARD
M-909,24,2070,100,0.048309179,39.133333,-84.733333,USA,15BE23,3605,CARD
UGa-4572,25,590,70,0.118644068,39.133333,-76.7,USA,18AN180,3606,CARD
AA-321,25,1740,260,0.149425287,39.133333,-76.266667,USA,18KE17,3612,Erick
UGa-318,24,1785,345,0.193277311,39.135556,-84.795556,USA,33HA151,3616,CARD
Tx-1425,17,1550,70,0.04516129,39.148328,-119.743243,USA,26WP230,3620,CARD
Tx-1426,17,2830,80,0.028268551,39.148328,-119.743243,USA,26WP230,3620,CARD
Tx-1428,17,3720,70,0.018817204,39.148328,-119.743243,USA,26WP230,3620,CARD
Tx-1429,17,4510,60,0.013303769,39.148328,-119.743243,USA,26WP230,3620,CARD
Tx-1430,17,4950,110,0.022222222,39.148328,-119.743243,USA,26WP230,3620,CARD
Tx-1422,17,2090,80,0.038277512,39.148328,-119.743243,USA,26WP69,3631,CARD
Tx-2714,17,1350,70,0.051851852,39.148328,-119.743243,USA,26WP69,3631,CARD
M-929,24,2120,100,0.047169811,39.15,-82.966667,USA,33PK34,3632,CARD
UGa-5287,24,475,95,0.2,39.1575,-84.391111,USA,33HA36,3635,CARD
M-454,22,1270,125,0.098425197,39.166667,-94.583333,USA,23PL1,3637,CARD
M-571,22,1850,100,0.054054054,39.166667,-94.583333,USA,23PL1,3637,CARD
M-572,22,1950,125,0.064102564,39.166667,-94.583333,USA,23PL1,3637,CARD
M-573,22,1520,100,0.065789474,39.166667,-94.583333,USA,23PL1,3637,CARD
M-2225,22,2020,200,0.099009901,39.166667,-90.575,USA,11JY70,3639,CARD
M-2226,22,2410,210,0.087136929,39.166667,-90.575,USA,11JY70,3639,CARD
M-2229,22,1950,200,0.102564103,39.166667,-90.575,USA,11JY70,3639,CARD
M-2243,22,1900,140,0.073684211,39.166667,-90.575,USA,11JY70,3639,CARD
M-2244,22,1500,130,0.086666667,39.166667,-90.575,USA,11JY70,3639,CARD
M-2245,22,1730,130,0.075144509,39.166667,-90.575,USA,11JY70,3639,CARD
M-570,24,1860,100,0.053763441,39.166667,-84.666667,USA,33HA242,3641,CARD
UGa-1761,25,750,55,0.073333333,39.166667,-79.5,USA,7K-F-12,3644,CARD
Y-933,25,2330,80,0.034334764,39.166667,-75.416667,USA,7K-D-1,3645,CARD
M-650,24,1890,100,0.052910053,39.183333,-83.483333,USA,33HI13,3653,CARD
M-928,24,1830,100,0.054644809,39.183333,-83.483333,USA,33HI13,3653,CARD
ISGS-257,22,1020,80,0.078431373,39.188889,-90.544444,USA,11GE-?,3654,CARD
ISGS-258,22,1130,80,0.07079646,39.188889,-90.544444,USA,11GE-?,3654,CARD
M-1998,22,1470,130,0.088435374,39.188889,-90.544444,USA,11GE-?,3654,CARD
M-1999,22,1050,200,0.19047619,39.188889,-90.544444,USA,11GE-?,3654,CARD
UCLA-292,24,1895,100,0.052770449,39.2,-83.2,USA,33RO40,3697,CARD
GaK-702,22,2020,100,0.04950495,39.208333,-94.600278,USA,23PL2,3701,CARD
N-1055,22,1290,100,0.07751938,39.208333,-94.600278,USA,23PL2,3701,CARD
N-1056,22,1500,100,0.066666667,39.208333,-94.600278,USA,23PL2,3701,CARD
N-1057,22,910,110,0.120879121,39.208333,-94.600278,USA,23PL2,3701,CARD
N-966,22,1520,85,0.055921053,39.208333,-94.600278,USA,23PL2,3701,CARD
N-967,22,1680,100,0.05952381,39.208333,-94.600278,USA,23PL2,3701,CARD
N-968,22,1680,105,0.0625,39.208333,-94.600278,USA,23PL2,3701,CARD
N-969,22,1670,105,0.062874251,39.208333,-94.600278,USA,23PL2,3701,CARD
M-2346,22,660,100,0.151515152,39.216667,-94.8,USA,23PL4,3704,Erick
M-2347,22,880,110,0.125,39.216667,-94.8,USA,23PL4,3704,Erick
N-1197,22,1990,110,0.055276382,39.216667,-94.8,USA,23PL4,3704,Erick
SI-361,22,1610,150,0.093167702,39.216667,-94.8,USA,23PL4,3704,Erick
WIS-911,22,1485,70,0.047138047,39.216667,-91.75,USA,23MN542,3705,CARD
OWU-180,24,880,140,0.159090909,39.220833,-82.268889,USA,33AT692,3707,CARD
I-5089,25,715,90,0.125874126,39.224444,-77.453889,USA,18FR100,3708,CARD
I-5090,25,2495,95,0.038076152,39.224444,-77.453889,USA,18FR100,3708,CARD
I-5091,25,2900,95,0.032758621,39.224444,-77.453889,USA,18FR100,3708,CARD
Tx-2543,16,1210,70,0.05785124,39.233333,-120.216667,USA,CAPla164,3709,CARD
Tx-2544,16,1310,70,0.053435115,39.233333,-120.216667,USA,CAPla164,3709,CARD
Tx-2545,16,2170,90,0.041474654,39.233333,-120.216667,USA,CAPla164,3709,CARD
Tx-2546,16,4300,290,0.06744186,39.233333,-120.216667,USA,CAPla164,3709,CARD
OWU-276,24,815,95,0.116564417,39.233333,-83.366667,USA,33HI16,3711,CARD
